Inspection ID,DBA Name,Facility Type,Risk,Inspection Date,Results,Violations,Community Area Name
2382959,QUICK MART,Grocery Store,3.0,2020-07-15,2,"['5', '36', '53', '55']",ASHBURN
2386924,Homegrown Wrappings,Grocery Store,3.0,2020-09-08,2,['5'],ROGERS PARK
2386305,SWIFT TOBACCO SHOP 1,Grocery Store,3.0,2020-08-20,1,['56'],BELMONT CRAGIN
2373486,MARGARITA'S MEAT MARKET,Grocery Store,2.0,2020-06-10,2,"['1', '2', '3', '5', '10', '23', '36', '37', '45', '47', '49', '53', '55', '56']",SOUTH CHICAGO
2374150,NORWOOD PARK WINE & SPIRITS,Liquor,3.0,2020-06-23,2,"['5', '10', '53', '61']",NORWOOD PARK
2385561,DOLLAR TREE #7261,Grocery Store,3.0,2020-07-30,1,"['49', '53']",ROSELAND
2382589,ALDI #88,Grocery Store,3.0,2020-07-02,1,"['47', '49', '55', '55']",CHATHAM
2374144,EDENS CONVIENANT LIQUOR STORE,Grocery Store,3.0,2020-06-23,2,"['5', '53', '53', '55', '55', '61']",FOREST GLEN
2385228,LANGLEY CITGO,Grocery Store,3.0,2020-07-22,2,"['5', '49', '51', '54', '55']",PULLMAN
2385868,KWIK MART INC,Grocery Store,3.0,2020-08-07,2,"['5', '10', '49', '51', '55']",ASHBURN
2386405,FAMILY DOLLAR #32239,Grocery Store,3.0,2020-08-24,1,"['49', '55', '56']",ALBANY PARK
2333211,FAMILY DOLLAR # 32483,Grocery Store,3.0,2020-08-25,2,"['5', '49', '53', '55', '55']",AUBURN GRESHAM
2385837,FRESH BREW,Restaurant,2.0,2020-08-07,2,"['5', '10', '36', '40', '41', '47', '53', '53', '57']",WEST RIDGE
2401481,ALDI INC #10,Grocery Store,3.0,2020-09-22,1,[],ARCHER HEIGHTS
2382333,DOLLAR TREE #5169,Grocery Store,3.0,2020-06-26,2,['5'],GARFIELD RIDGE
2373572,STARBUCKS COFFEE #14256,Restaurant,2.0,2020-06-11,2,"['3', '48', '57']",LOGAN SQUARE
2382481,WALGREENS #05234,Grocery Store,3.0,2020-06-30,1,[],GAGE PARK
2373785,D & D'S PLACE,Restaurant,2.0,2020-06-16,1,"['37', '55']",ASHBURN
2382918,WALGREENS #259,Grocery Store,3.0,2020-07-14,1,"['45', '49']",NORTH CENTER
2382927,DOLLAR PLUS VARIETY,Grocery Store,3.0,2020-07-14,2,"['5', '55']",BELMONT CRAGIN
2385576,OUT OF BOUNDS CHICKEN & FISH,Restaurant,2.0,2020-07-30,2,"['3', '16', '45', '55', '55']",AUSTIN
2386526,TOPDRAWER SHOP,Grocery Store,3.0,2020-08-27,2,['5'],WEST TOWN
2385409,SIMON'S TAVERN,Restaurant,3.0,2020-07-27,2,"['10', '38', '47', '51', '55', '56']",EDGEWATER
2373588,ROTATING MARKET,Restaurant,2.0,2020-06-11,1,['62'],WEST TOWN
2369698,EDGEWATER FOOD WINE & SPIRITS,Grocery Store,3.0,2020-04-24,2,"['5', '55']",EDGEWATER
2365302,"MARZEYA BAKERY, INC.",Bakery,2.0,2020-03-05,2,"['3', '5', '37', '37', '39', '51', '53', '56']",SOUTH CHICAGO
2369429,ON THE GO AMOCO III,Grocery Store,3.0,2020-04-20,2,"['3', '10', '51', '57']",WEST LAWN
2366836,LOPEZ'S LIQUORS,Grocery Store,3.0,2020-04-03,2,"['5', '10', '55']",SOUTH DEERING
2366914,HEALTHYLILLY NUTRITION CLUB,Restaurant,2.0,2020-04-08,0,"['1', '2', '3', '5', '10', '36', '38', '48']",CLEARING
2369940,ALLSTAR,Grocery Store,3.0,2020-04-30,0,"['5', '10', '10', '36', '38', '38', '53', '55']",GAGE PARK
2370173,"KARAM'S FOOD MART, LLC",Grocery Store,3.0,2020-05-06,0,"['3', '10', '36', '38', '38', '51', '55', '55']",SOUTH LAWNDALE
2370710,COFFEE TREE & TEA LEAVES,Grocery Store,3.0,2020-05-18,0,"['5', '10', '38', '53']",LAKE VIEW
2366968,STOP AND SHOP FOR U,Grocery Store,3.0,2020-04-09,1,"['10', '56']",NEAR NORTH SIDE
2366264,CLUB LA VILLTA,Restaurant,2.0,2020-03-24,0,"['3', '5', '10', '36', '48', '53']",SOUTH LAWNDALE
2365388,DOLLAR TREE STORE #7227,Grocery Store,3.0,2020-03-06,1,[],ASHBURN
2366597,ANGELO'S FAST  FOOD,Restaurant,2.0,2020-03-31,2,['25'],AUSTIN
2369634,CIRCLE K 6864,Grocery Store,3.0,2020-04-23,0,"['3', '5', '10', '36', '59']",WEST ELSDON
2370181,DISCOUNT PANTRY CORPORATION,Grocery Store,3.0,2020-05-06,2,"['5', '10', '36', '39', '53']",WEST LAWN
2367130,S & L FOOD & LIQUORS INC,Grocery Store,3.0,2020-04-13,0,"['5', '10', '38', '53', '61']",BELMONT CRAGIN
2369986,THE APPLE MARKET,Grocery Store,2.0,2020-05-01,2,"['47', '53', '55']",LINCOLN PARK
2370381,CVS/PHARMACY #2934,Grocery Store,3.0,2020-05-11,2,"['5', '36', '54', '55']",LOOP
2369767,FOSTER & BROADWAY BP/AUTOTECH,Grocery Store,3.0,2020-04-27,1,"['5', '53']",UPTOWN
2369833,BEL-LONG PANTRY,Grocery Store,3.0,2020-04-28,2,"['5', '51', '55', '55']",BELMONT CRAGIN
2366193,G & M FOOD MART,Grocery Store,3.0,2020-03-23,0,"['5', '38', '47', '55', '55']",NEAR SOUTH SIDE
2369980,"INGLESIDE FOOD MARKET, INC.",Grocery Store,2.0,2020-05-01,2,"['3', '10', '10', '45', '47', '47', '49', '51', '55', '55', '61', '62', '62']",HYDE PARK
2366813,"M & S FOOD MARKET, INC.",Grocery Store,2.0,2020-04-03,1,"['51', '55']",AUSTIN
2370348,I S FOOD & LIQUOR,Grocery Store,3.0,2020-05-08,0,"['5', '38', '49', '53', '55', '55', '55']",ENGLEWOOD
2369297,THE LAKESHORE PANTRY,Grocery Store,3.0,2020-04-16,2,['5'],LAKE VIEW
2370067,WALGREENS #2903,Grocery Store,3.0,2020-05-04,1,"['47', '49', '55']",AUSTIN
2365996,"4884 S ARCHER INC,.",Grocery Store,3.0,2020-03-18,1,"['47', '51', '55']",ARCHER HEIGHTS
2370208,DOLLAR TREE # 4204,Grocery Store,3.0,2020-05-06,0,"['5', '10', '53', '55']",MORGAN PARK
2370969,SAM'S QUICK STOP FOOD,Grocery Store,3.0,2020-05-21,2,"['5', '55', '55']",NEAR WEST SIDE
2365221,OLIVIA'S MARKET,Grocery Store,2.0,2020-03-04,2,"['2', '3', '5', '10', '23', '37', '39', '57']",WEST TOWN
2366725,BUDGET FOOD & LIQUOR,Grocery Store,3.0,2020-04-01,1,"['53', '55']",SOUTH SHORE
2373244,ASHLAND ADDISON SHELL,Grocery Store,3.0,2020-05-29,1,"['38', '55', '57']",LAKE VIEW
2366124,WALGREENS # 13798,Grocery Store,3.0,2020-03-20,2,"['5', '55']",EDGEWATER
2369380,ASHLAND LIQUOR AND FOOD,Grocery Store,3.0,2020-04-17,2,"['5', '10', '55']",WASHINGTON HEIGHTS
2365634,SHULTZ WINGS & HOAGE II INC,Restaurant,2.0,2020-03-11,1,['55'],ROSELAND
2370562,ST. MICHAEL 52ND INC.,Grocery Store,3.0,2020-05-14,2,"['5', '41', '53', '55', '55']",GAGE PARK
2366564,TASTY GYROS,Restaurant,2.0,2020-03-30,2,"['3', '5', '48']",AUSTIN
2369799,WALGREENS #03949,Grocery Store,3.0,2020-04-28,1,['55'],LAKE VIEW
2366195,DIALA GROCERY,Grocery Store,3.0,2020-03-23,0,"['5', '38', '55', '56']",LINCOLN SQUARE
2370808,ZIAD CERTIFIED FOODS,Grocery Store,3.0,2020-05-19,2,"['5', '49', '55', '55', '55']",GRAND BOULEVARD
2371078,BEST TASTY SUB,Restaurant,2.0,2020-05-26,0,"['2', '3', '5', '38', '57', '59']",HUMBOLDT PARK
2366873,ROCK N ROLL BP (GEI-157),Grocery Store,3.0,2020-04-03,2,"['5', '38', '55', '56', '61']",NEAR NORTH SIDE
2369224,CVS/PHARMACY #8695,Grocery Store,3.0,2020-04-15,2,"['5', '36', '38', '53', '55', '55']",LAKE VIEW
2371105,HAHN LIQUORS,Liquor,3.0,2020-05-27,2,"['5', '10', '51', '53', '53', '55', '55']",ROGERS PARK
2369536,WALGREENS 7360,Grocery Store,3.0,2020-04-21,2,"['5', '38', '55']",MOUNT GREENWOOD
2370682,S & A MINI MART,Grocery Store,2.0,2020-05-15,2,"['3', '5', '10', '55', '55', '55', '55']",GRAND BOULEVARD
2366461,PHILLIP 66,Grocery Store,3.0,2020-03-27,0,"['5', '36', '36', '38']",WEST LAWN
2365243,BROOKLYN SUPERMARKET INC.,Grocery Store,2.0,2020-03-04,1,[],AUSTIN
2370427,M&M2 FAST FOOD INC,Restaurant,2.0,2020-05-12,1,['53'],WASHINGTON PARK
2365323,KRISPY'S SEA FOOD AND CHICKEN,Restaurant,2.0,2020-03-05,0,"['5', '10', '37', '37', '38', '44', '51', '53', '55', '56', '57']",AVALON PARK
2363110,CHIQUEOLATTE,Restaurant,2.0,2020-03-03,2,"['3', '5', '54', '55']",LOGAN SQUARE
2363084,CIAO GOURMET MARKET,Grocery Store,3.0,2020-02-28,2,"['5', '47']",OHARE
2366623,SALUD Y BINENESTAR,Restaurant,2.0,2020-03-31,2,"['1', '2', '5', '10', '36']",SOUTH LAWNDALE
2370188,LAWRENCE SHELL,Grocery Store,3.0,2020-05-06,0,"['3', '5', '10', '48', '51', '52', '57', '59']",UPTOWN
2370866,ROGERS PARK PROVISION,Grocery Store,3.0,2020-05-20,1,[],ROGERS PARK
2370263,SHAH MINI MART,Grocery Store,3.0,2020-05-07,2,"['3', '5', '10', '39', '47', '54', '61']",HERMOSA
2366602,TARGET STORE T-3208,Grocery Store,3.0,2020-03-31,1,"['38', '51', '55']",LAKE VIEW
2370411,7-ELEVEN #35632B,Grocery Store,2.0,2020-05-12,2,"['10', '38', '49', '55']",LAKE VIEW
2369237,PAPA JOHN'S HYDE PARK,Restaurant,2.0,2020-04-15,2,"['5', '10', '53', '54']",HYDE PARK
2370598,"611 S WELLS,  LLC",Grocery Store,3.0,2020-05-14,2,"['5', '55', '55', '55']",LOOP
2370332,MY PLACE FOOD MART,Grocery Store,3.0,2020-05-08,2,"['5', '55']",UPTOWN
2371190,Walgreens # 03961,Grocery Store,3.0,2020-05-28,1,"['47', '55', '55']",NEAR WEST SIDE
2369945,FAMILY DOLLAR #3895,Grocery Store,3.0,2020-04-30,0,"['5', '38', '49', '51', '53', '55', '55', '55', '56', '56']",ENGLEWOOD
2370101,THE JERK SHOP,Restaurant,1.0,2020-05-04,2,"['3', '51']",AUSTIN
2367151,BEVERLY HILLS FOOD MART,Grocery Store,3.0,2020-04-14,0,"['5', '10', '38', '55']",BEVERLY
2369943,Los Jazmines,Grocery Store,2.0,2020-04-30,1,[],LOWER WEST SIDE
2369484,Galleria Liqueurs,Liquor,3.0,2020-04-21,0,"['5', '38', '55', '56', '61']",NEAR NORTH SIDE
2369382,FAMILY DOLLAR  #5719,Grocery Store,3.0,2020-04-17,0,"['5', '10', '13', '38', '38', '49', '51', '53', '55', '55', '55']",WASHINGTON HEIGHTS
2366986,Walgreens # 04862,Grocery Store,3.0,2020-04-09,1,"['10', '55', '55']",PORTAGE PARK
2370442,WALGREENS # 07179,Grocery Store,3.0,2020-05-12,2,"['10', '39', '49', '51', '55']",LOOP
2366439,DOLLAR TREE #5685,Grocery Store,3.0,2020-03-27,2,"['5', '49', '55']",PULLMAN
2369585,WALGREENS #04306,Grocery Store,3.0,2020-04-22,2,['5'],BEVERLY
2369885,CAKE CHICAGO,Restaurant,2.0,2020-04-29,2,"['3', '5']",NEAR WEST SIDE
2366714,LAWNDALE FOOD WINE & SPIRITS INC,Grocery Store,3.0,2020-04-01,2,"['3', '5', '38', '55']",NORTH LAWNDALE
2371175,DOLLAR GENERAL STORE19101,Grocery Store,3.0,2020-05-28,2,"['5', '55', '56', '61']",JEFFERSON PARK
2369415,MANNY'S GROCERY,Grocery Store,2.0,2020-04-20,1,"['55', '57']",SOUTH SHORE
2366769,MINNIE FOOD MART,Grocery Store,2.0,2020-04-02,2,"['3', '5']",NORTH LAWNDALE
2370380,CIRCLE G,Grocery Store,3.0,2020-05-11,2,"['5', '10', '51', '54']",BELMONT CRAGIN
2363093,ALZAYTOUNA MART,Grocery Store,2.0,2020-02-28,2,"['3', '5', '38', '39', '47', '49', '51', '55', '55', '55']",IRVING PARK
2366425,DOLLAR GENERAL STORE #19102,Grocery Store,3.0,2020-03-27,2,"['5', '36', '49', '61']",EDGEWATER
2365502,JUDI'S SPORTS BAR & GRILL,Restaurant,2.0,2020-03-10,1,"['47', '49', '55', '55', '55']",ROSELAND
2370936,LOS HERMANOS FOOD & LIQUOR,Grocery Store,3.0,2020-05-21,2,"['5', '10', '36', '53']",ARCHER HEIGHTS
2370690,ERIC'S FOOD CENTER,Grocery Store,2.0,2020-05-15,1,"['49', '51', '55']",HEGEWISCH
2369604,WALGREENS #1496,Grocery Store,3.0,2020-04-22,0,"['54', '55', '56', '61']",NORWOOD PARK
2366209,HOLLYWOOD BROADWAY SHELL,Grocery Store,3.0,2020-03-23,2,"['3', '5', '10', '10', '10', '57', '61']",EDGEWATER
2370244,REEM PHARMACY,Grocery Store,3.0,2020-05-07,2,"['5', '10', '10', '36']",GAGE PARK
2370167,"SAM'S FOOD I, LLC",Grocery Store,3.0,2020-05-06,0,"['3', '10', '36', '38', '38', '51', '55', '55']",SOUTH LAWNDALE
2366723,UP TOWN FOOD MART INC.,Grocery Store,3.0,2020-04-01,2,['5'],EDGEWATER
2367146,WALGREENS #3072,Grocery Store,3.0,2020-04-14,1,[],NEAR NORTH SIDE
2369482,ECONOGAS & FOOD MART / BP GAS,Grocery Store,2.0,2020-04-21,2,"['3', '5', '53', '55']",FULLER PARK
2370864,WALGREENS # 05057,Grocery Store,3.0,2020-05-20,2,"['45', '55', '61']",IRVING PARK
2370262,SPEEDWAY #8320,Grocery Store,2.0,2020-05-07,2,"['3', '5', '10', '10', '47', '53', '56']",HUMBOLDT PARK
2369498,WALGREEN #15567,Grocery Store,3.0,2020-04-21,2,"['5', '36', '51']",LOOP
2370137,"JENNY'S FOOD MARKET, INC.",Grocery Store,3.0,2020-05-05,2,"['5', '36', '45']",AVONDALE
2366063,INS MARKET,Grocery Store,3.0,2020-03-19,2,"['5', '55', '55']",EDGEWATER
2369838,CVS/PHARMACY #10942,Grocery Store,3.0,2020-04-28,0,"['5', '36', '38']",LOOP
2367205,FAMILY DOLLAR STORE #7361,Grocery Store,3.0,2020-04-14,2,"['5', '38', '49', '53', '54', '55', '55']",WEST PULLMAN
2369410,WALGREENS #1593,Grocery Store,3.0,2020-04-17,1,"['55', '55', '56']",JEFFERSON PARK
2367139,SHERIDAN CHASE FOOD MART INC.,Grocery Store,3.0,2020-04-13,2,"['3', '5', '36', '51', '53', '55', '55', '57']",ROGERS PARK
2366927,111th STREET SUPER SAVE,Grocery Store,3.0,2020-04-08,0,"['5', '10', '22', '33', '36', '48', '49']",ROSELAND
2366273,CVS/PHARMACY #1493,Grocery Store,3.0,2020-03-24,2,"['5', '54', '55']",EDGEWATER
2369275,IN & OUT FREEDOM FOODS INC,Grocery Store,2.0,2020-04-15,2,"['2', '3', '5', '41', '53', '55', '57']",NEW CITY
2365993,THORNDALE MART INC,Grocery Store,3.0,2020-03-18,2,"['5', '36', '51', '56']",EDGEWATER
2369829,DIVISION CITGO & FOOD MART,Grocery Store,3.0,2020-04-28,1,[],WEST TOWN
2370008,BP MIDWAY,Grocery Store,3.0,2020-05-01,2,"['3', '5', '36', '57']",GARFIELD RIDGE
2369923,LARAMIE AND MAYPOLE MINI MART INC,Grocery Store,2.0,2020-04-30,1,"['47', '53', '55']",AUSTIN
2365964,HAP'S GRILL,Restaurant,1.0,2020-03-18,1,[],WEST ENGLEWOOD
2366693,CVS/PHARMACY #3742,Grocery Store,3.0,2020-04-01,2,"['36', '38', '55', '56', '61']",NEAR NORTH SIDE
2365681,TELEOLOAPAN GROCERY,Grocery Store,2.0,2020-03-12,2,"['37', '37', '38', '55']",SOUTH LAWNDALE
2370965,CIRCLE K # 6765,Grocery Store,3.0,2020-05-21,1,"['55', '55']",NEAR WEST SIDE
2370726,CRATER FOOD & LIQUOR,Grocery Store,3.0,2020-05-18,2,"['5', '53', '55', '55']",WEST TOWN
2370070,CONVENIENCE FOR YOU,Grocery Store,3.0,2020-05-04,0,"['5', '10', '37', '47', '48', '49', '50', '55']",AUSTIN
2366910,KILDARE & 67th  MARATHON,Grocery Store,3.0,2020-04-08,2,['10'],WEST LAWN
2370372,WALGREENS #1096,Grocery Store,3.0,2020-05-11,2,"['5', '51', '61']",LAKE VIEW
2369533,J J FISH,Restaurant,2.0,2020-04-21,2,"['3', '5', '51', '55', '55', '56']",FULLER PARK
2370840,BAMBINOS BAKERY,Bakery,2.0,2020-05-20,0,"['1', '2', '5', '10', '10', '23', '37', '38', '39', '44', '55']",CHICAGO LAWN
2366972,CAFE JUMPING BEAN,Restaurant,2.0,2020-04-09,1,"['16', '51', '53', '55', '55']",LOWER WEST SIDE
2369701,CVS/PHARMACY #2798,Grocery Store,3.0,2020-04-24,0,"['38', '38', '49', '55']",MOUNT GREENWOOD
2366875,RJ Liquors,Grocery Store,3.0,2020-04-03,2,"['5', '49', '53', '55', '61']",BELMONT CRAGIN
2370529,DOLLAR GENERAL #14614,Grocery Store,3.0,2020-05-13,1,"['38', '49', '55']",ROSELAND
2370662,PROVISIONS UPTOWN,Grocery Store,3.0,2020-05-15,2,['5'],UPTOWN
2365873,MASALA'S,Grocery Store,3.0,2020-03-17,0,"['5', '51', '54']",NEAR WEST SIDE
2366518,MEL-BAY GROCERY,Grocery Store,2.0,2020-03-30,0,"['3', '5', '28', '36', '47', '48', '49', '51', '55', '55', '56']",HUMBOLDT PARK
2370867,MIDTOWN MARKET,Grocery Store,3.0,2020-05-20,1,[],HUMBOLDT PARK
2370537,PULASKI FOOD & DISCOUNT,Grocery Store,3.0,2020-05-13,2,"['5', '10', '36', '38', '53']",ARCHER HEIGHTS
2373227,LP SUB INC,Restaurant,2.0,2020-05-28,2,"['3', '5', '23', '36', '47', '49', '53', '55', '56']",GRAND BOULEVARD
2370130,YAUCO,Grocery Store,3.0,2020-05-05,0,"['36', '38']",WEST TOWN
2369631,WALGREENS #211,Grocery Store,3.0,2020-04-23,1,[],NEAR NORTH SIDE
2363097,SARAH'S CANDIES,Grocery Store,3.0,2020-02-28,2,"['5', '55', '61']",OHARE
2370767,ALDI INC STORE #62,Grocery Store,3.0,2020-05-19,1,['53'],LOWER WEST SIDE
2367083,"EZ.FOOD MART, INC / MARATHON",Grocery Store,3.0,2020-04-10,2,"['5', '49', '55', '55', '55', '55', '56']",AUBURN GRESHAM
2367165,SOUTH PULASKI BP,Grocery Store,2.0,2020-04-14,2,"['3', '5']",ARCHER HEIGHTS
2366777,FTEX FOODS & LIQUOR INC,Grocery Store,2.0,2020-04-02,2,"['2', '3', '5', '21', '57']",AUSTIN
2370316,Dollar General Store #12864,Grocery Store,3.0,2020-05-08,2,"['5', '53', '54', '55', '55']",BELMONT CRAGIN
2370061,TOWN & COUNTRY LIQUORS,Grocery Store,3.0,2020-05-04,2,"['5', '10', '36', '53']",BRIGHTON PARK
2370046,5659 W. DIVERSEY,Grocery Store,3.0,2020-05-01,2,"['3', '5', '36', '61']",BELMONT CRAGIN
2371096,OPEN PRODUCE,Grocery Store,3.0,2020-05-27,2,"['5', '37', '53']",HYDE PARK
2370889,CVS/PHARMACY #8731,Grocery Store,3.0,2020-05-20,2,"['5', '10', '28', '55']",NEAR WEST SIDE
2370616,83RD STATE SHELL,Grocery Store,2.0,2020-05-14,0,"['2', '3', '5', '10', '48', '53', '56', '57']",CHATHAM
2370899,FAMILY DOLLAR #31914,Grocery Store,3.0,2020-05-20,1,"['47', '55', '55']",EAST GARFIELD PARK
2366960,MICHIGAN FOOD CENTER INC.,Grocery Store,2.0,2020-04-09,2,"['3', '10', '10', '10', '22', '33', '39', '40', '49', '55', '56']",WASHINGTON PARK
2370239,PARK FUEL AND MINI MART,Grocery Store,2.0,2020-05-07,2,"['3', '5', '10', '47', '49', '55', '55']",AUSTIN
2367000,CLUB DE LA FELICIDAD,Restaurant,2.0,2020-04-09,2,"['1', '2', '3', '5', '36', '47', '57']",ROGERS PARK
2366685,WALGREEN CO. #1173,Grocery Store,3.0,2020-04-01,1,"['51', '55']",LINCOLN PARK
2370078,808 FOOD MART INC.,Grocery Store,3.0,2020-05-04,1,"['47', '49', '55', '55']",AUBURN GRESHAM
2370407,HONEY CAFE CATERING INC,Restaurant,2.0,2020-05-12,2,"['3', '5']",LAKE VIEW
2371029,BINNY'S,Restaurant,3.0,2020-05-22,2,['5'],NEAR WEST SIDE
2369274,MORSE CONVENIENT STORE,Grocery Store,3.0,2020-04-15,2,"['5', '10', '10', '47', '53', '55', '55']",ROGERS PARK
2369243,47TH CALIFORNIA SHELL,Grocery Store,3.0,2020-04-15,2,"['3', '5', '36']",BRIGHTON PARK
2365805,GOOD AMBLER,Bakery,2.0,2020-03-16,1,['57'],NEAR WEST SIDE
2365819,GREEN GROCERY,Grocery Store,3.0,2020-03-16,0,"['5', '38']",NEAR WEST SIDE
2367140,MID WAY LIQUORS,Grocery Store,3.0,2020-04-13,2,"['5', '10', '43', '49', '55', '55', '55', '55']",WASHINGTON PARK
2370586,OHIO FOOD MART,Grocery Store,2.0,2020-05-14,2,"['2', '3', '5', '23', '36', '47', '47', '49', '55', '55', '56']",AUSTIN
2371014,ARCHER BP,Grocery Store,3.0,2020-05-22,2,"['5', '36', '53']",GARFIELD RIDGE
2365965,"GRAN FUEL MART, INC. / CITGO GAS & MINI MART",Grocery Store,3.0,2020-03-18,2,['5'],HUMBOLDT PARK
2366642,CVS/PHARMACY #5001,Grocery Store,3.0,2020-03-31,2,"['5', '36', '55']",LAKE VIEW
2370810,AB FOOD AND LIQUOR,Grocery Store,3.0,2020-05-19,2,"['5', '53', '55']",SOUTH CHICAGO
2369700,HOLLYWOOD PANTRY,Grocery Store,3.0,2020-04-24,2,"['5', '36', '55', '55']",EDGEWATER
2371122,HOUSTON FOOD & LIQUOR,Grocery Store,3.0,2020-05-27,2,"['5', '10', '53', '53']",NORTH CENTER
2370259,Walgreens #4519,Grocery Store,3.0,2020-05-07,1,['55'],KENWOOD
2365293,BEAT KITCHEN ON THE RIVERWALK,Restaurant,2.0,2020-03-05,2,[],LOOP
2366424,BACK OF THE YARDS COFFEE,Restaurant,2.0,2020-03-27,2,"['5', '8', '10', '41', '48', '55', '55', '57']",NEW CITY
2370204,"LOYOLA FOOD  MART, INC.",Grocery Store,3.0,2020-05-06,2,"['5', '47', '53', '55']",ROGERS PARK
2371201,FARMERS PRIDE PRODUCE & MARKET,Grocery Store,2.0,2020-05-28,2,"['3', '5', '10', '10', '36', '37', '49', '53', '53', '55', '56']",LOGAN SQUARE
2370896,BRIDGEPORT SHELL,Grocery Store,3.0,2020-05-20,2,"['5', '47', '49', '53', '55']",ARMOUR SQUARE
2369591,PETERSON CITGO,Grocery Store,3.0,2020-04-22,2,"['3', '5', '10', '10', '57']",WEST RIDGE
2369711,200 LIQUORS,Grocery Store,3.0,2020-04-24,2,"['5', '51', '53', '55']",GRAND BOULEVARD
2366342,R & S MINI MART,Grocery Store,3.0,2020-03-26,2,"['5', '10', '36']",WEST LAWN
2369919,THREE BROTHER,Grocery Store,3.0,2020-04-30,2,"['5', '10', '36']",WEST TOWN
2370609,JAY'S FOOD & LIQUOR INC,Grocery Store,3.0,2020-05-14,2,"['5', '53', '55', '55']",NORWOOD PARK
2366532,WALGREENS #04752,Grocery Store,3.0,2020-03-30,2,"['5', '55', '55']",ARMOUR SQUARE
2365301,HAROLDS CHICKEN SHACKS,Restaurant,2.0,2020-03-05,2,"['3', '5', '36', '55']",NEAR WEST SIDE
2366480,Walgreens # 07250,Grocery Store,3.0,2020-03-27,2,"['5', '51', '55']",BEVERLY
2373211,GRAND SHELL,Grocery Store,3.0,2020-05-28,2,"['5', '10']",WEST TOWN
2370357,DIVERSEY & ASHLAND SHELL,Grocery Store,3.0,2020-05-11,2,"['3', '5', '51', '53', '57']",LAKE VIEW
2366056,GEORGIE'S ICE CREAM SHOP,Restaurant,2.0,2020-03-19,2,"['3', '5', '37', '37', '47']",SOUTH LAWNDALE
2369841,COPPERFIELDS MARKET,Grocery Store,3.0,2020-04-28,2,['5'],NEAR NORTH SIDE
2370253,"WEST SIDE WAREHOUSE,INC.",Grocery Store,3.0,2020-05-07,2,"['5', '47', '47', '55', '55']",AUSTIN
2369678,CVS PHARMACY # 5987,Grocery Store,3.0,2020-04-24,2,"['5', '36', '49', '53', '55', '55', '55']",LINCOLN SQUARE
2370898,FARMERS PRIDE PRODUCE,Grocery Store,2.0,2020-05-20,2,"['36', '36', '37', '41', '47', '49', '51', '55', '55', '55', '55']",WEST TOWN
2366645,"QUICK SNACKS, INC.",Grocery Store,3.0,2020-03-31,2,"['5', '47', '55']",HYDE PARK
2369531,CVS/PHARMACY #1054,Grocery Store,3.0,2020-04-21,2,"['5', '55']",NEAR WEST SIDE
2366684,RONAM,Grocery Store,3.0,2020-04-01,2,"['5', '36', '51']",LAKE VIEW
2371011,CVS/PHARMACY #8753,Grocery Store,3.0,2020-05-22,2,"['5', '53', '55', '55', '61']",LAKE VIEW
2370878,AYMAN FOOD MARKET,Grocery Store,3.0,2020-05-20,2,"['5', '10', '36', '49', '53', '55', '55']",AUSTIN
2366237,THE WILLOWS HOTEL,Restaurant,2.0,2020-03-24,2,"['2', '51', '53']",LAKE VIEW
2365729,PALETERIA POLAR INC,Restaurant,2.0,2020-03-13,0,"['3', '10', '33', '48', '51', '52', '53', '55']",ROGERS PARK
2370261,CHIPS FOOD & LIQUOR MART,Grocery Store,3.0,2020-05-07,2,"['5', '10', '36']",WEST ELSDON
2366599,"LA PLAZITA BAKERY, INC.",Bakery,2.0,2020-03-31,2,"['2', '5', '6', '10', '28', '36', '40', '40', '48', '48', '55', '56', '57']",ALBANY PARK
2369947,CVS PHARMACY #5394,Grocery Store,3.0,2020-04-30,1,[],WEST TOWN
2370435,THEOHARIS COFFEE COMPANY,Restaurant,2.0,2020-05-12,2,"['3', '5']",NEAR WEST SIDE
2370721,FAMILY DOLLAR  #5002,Grocery Store,3.0,2020-05-18,1,"['49', '53', '55', '55']",AUSTIN
2369245,WALGREENS #1298,Grocery Store,3.0,2020-04-15,1,[],WEST TOWN
2365252,Churro Factory Inc,Restaurant,2.0,2020-03-04,1,"['51', '53', '55']",LOWER WEST SIDE
2369909,ALDI # 70,Grocery Store,3.0,2020-04-29,1,"['47', '49', '55', '55']",AUBURN GRESHAM
2369292,CVS/PHARMACY #0788,Grocery Store,3.0,2020-04-16,2,"['38', '61']",NEAR NORTH SIDE
2370292,CVS/PHARMACY #2981,Grocery Store,3.0,2020-05-08,2,"['5', '55', '56']",NEAR NORTH SIDE
2370425,CELTICA GIFTS,Grocery Store,3.0,2020-05-12,2,['5'],LINCOLN SQUARE
2366718,WALGREENS #06762,Grocery Store,3.0,2020-04-01,2,"['5', '49', '51', '54', '55', '55']",MORGAN PARK
2369667,GEORGE'S LIQUOR & FOOD,Grocery Store,3.0,2020-04-23,2,"['5', '49', '55', '55']",WASHINGTON HEIGHTS
2366494,ACTIVATE CLUB NUTRICIONAL,Restaurant,2.0,2020-03-27,2,"['3', '5', '10', '53']",WEST LAWN
2366919,BEST FOOD,Grocery Store,2.0,2020-04-08,2,"['37', '45', '47', '49', '51', '55']",AUSTIN
2366213,JEFFERY SUB,Restaurant,2.0,2020-03-23,2,"['3', '5', '23', '41', '47', '55']",SOUTH SHORE
